media_id,media_name,create_date,duration,owner_name,course,user_name,email_address,total_views,total_view_time,average_view_time,on_demand_views,live_view_count,downloads,last_viewed
28dcfb20-a198-438b-8dbe-1b5725514231,RM1 Lecture 1,09/23/2022,01:00:00,James Bartlett,Research Methods 1 (PGT Conv),"Yaw, Collin",214488@university.ac.uk,1,00:00:30,00:00:30,1,0,0,11/04/2022
28dcfb20-a198-438b-8dbe-1b5725514231,RM1 Lecture 1,09/23/2022,01:00:00,James Bartlett,Research Methods 1 (PGT Conv),"Viaan, Jordan",211717@university.ac.uk,1,00:01:00,00:01:00,1,0,0,09/30/2022
28dcfb20-a198-438b-8dbe-1b5725514231,RM1 Lecture 1,09/23/2022,01:00:00,James Bartlett,Not Course Related,NA,NA,1,00:00:08,00:00:08,1,0,0,02/10/2023
28dcfb20-a198-438b-8dbe-1b5725514231,RM1 Lecture 1,09/23/2022,01:00:00,James Bartlett,Research Methods 1 (PGT Conv),NA,NA,3,00:04:30,00:01:30,3,0,0,10/21/2022
28dcfb20-a198-438b-8dbe-1b5725514231,RM1 Lecture 1,09/23/2022,01:00:00,James Bartlett,Research Methods 1 (PGT Conv),"Sunny, Hali",278359@university.ac.uk,1,00:01:00,00:01:00,1,0,0,10/08/2022
28dcfb20-a198-438b-8dbe-1b5725514231,RM1 Lecture 1,09/23/2022,01:00:00,James Bartlett,Research Methods 1 (PGT Conv),"Tzivia, Frankie",272061@university.ac.uk,1,00:01:00,00:01:00,1,0,0,09/28/2022
28dcfb20-a198-438b-8dbe-1b5725514231,RM1 Lecture 1,09/23/2022,01:00:00,James Bartlett,Research Methods 1 (PGT Conv),"Mariam, Bryan",275224@university.ac.uk,1,00:03:30,00:03:30,1,0,0,10/05/2022
28dcfb20-a198-438b-8dbe-1b5725514231,RM1 Lecture 1,09/23/2022,01:00:00,James Bartlett,Research Methods 1 (PGT Conv),"Leela, Robecca",285603@university.ac.uk,2,00:01:00,00:00:30,2,0,0,09/28/2022
28dcfb20-a198-438b-8dbe-1b5725514231,RM1 Lecture 1,09/23/2022,01:00:00,James Bartlett,Research Methods 1 (PGT Conv),"Annie, Bing-Yea",294451@university.ac.uk,2,00:01:30,00:00:45,2,0,0,10/05/2022
28dcfb20-a198-438b-8dbe-1b5725514231,RM1 Lecture 1,09/23/2022,01:00:00,James Bartlett,Research Methods 1 (PGT Conv),"Morayo, Nathanial",242858@university.ac.uk,2,00:02:30,00:01:15,2,0,0,10/17/2022
28dcfb20-a198-438b-8dbe-1b5725514231,RM1 Lecture 1,09/23/2022,01:00:00,James Bartlett,Research Methods 1 (PGT Conv),"Marius, Adalyn",246757@university.ac.uk,1,00:01:30,00:01:30,1,0,0,09/24/2022
28dcfb20-a198-438b-8dbe-1b5725514231,RM1 Lecture 1,09/23/2022,01:00:00,James Bartlett,Research Methods 1 (PGT Conv),"Daniils, Anasuya",244689@university.ac.uk,2,00:10:00,00:05:00,2,0,0,10/17/2022
28dcfb20-a198-438b-8dbe-1b5725514231,RM1 Lecture 1,09/23/2022,01:00:00,James Bartlett,Research Methods 1 (PGT Conv),"Harjot, Ruby-Mae",217541@university.ac.uk,1,00:02:00,00:02:00,1,0,0,09/25/2022
28dcfb20-a198-438b-8dbe-1b5725514231,RM1 Lecture 1,09/23/2022,01:00:00,James Bartlett,Research Methods 1 (PGT Conv),"Ellyana, Finnlay",245132@university.ac.uk,3,00:03:00,00:01:00,3,0,0,11/10/2022
28dcfb20-a198-438b-8dbe-1b5725514231,RM1 Lecture 1,09/23/2022,01:00:00,James Bartlett,Research Methods 1 (PGT Conv),"Arish, Olivia-Belle",282992@university.ac.uk,3,01:02:30,00:20:50,3,0,0,10/20/2022
28dcfb20-a198-438b-8dbe-1b5725514231,RM1 Lecture 1,09/23/2022,01:00:00,James Bartlett,Research Methods 1 (PGT Conv),"Kayra, Julio",252514@university.ac.uk,1,00:00:30,00:00:30,1,0,0,09/25/2022
28dcfb20-a198-438b-8dbe-1b5725514231,RM1 Lecture 1,09/23/2022,01:00:00,James Bartlett,Research Methods 1 (PGT Conv),"Faith-Louise, Rigo",240609@university.ac.uk,1,00:02:00,00:02:00,1,0,0,10/03/2022
28dcfb20-a198-438b-8dbe-1b5725514231,RM1 Lecture 1,09/23/2022,01:00:00,James Bartlett,Research Methods 1 (PGT Conv),"Jones, Caiene",260078@university.ac.uk,5,00:04:00,00:00:48,5,0,0,10/10/2022
28dcfb20-a198-438b-8dbe-1b5725514231,RM1 Lecture 1,09/23/2022,01:00:00,James Bartlett,Research Methods 1 (PGT Conv),"Rhyanna, Ramornie-Rose",227518@university.ac.uk,2,00:01:00,00:00:30,2,0,0,09/27/2022
28dcfb20-a198-438b-8dbe-1b5725514231,RM1 Lecture 1,09/23/2022,01:00:00,James Bartlett,Research Methods 1 (PGT Conv),"Emaan, Cailyn",298914@university.ac.uk,1,00:00:30,00:00:30,1,0,0,09/28/2022
28dcfb20-a198-438b-8dbe-1b5725514231,RM1 Lecture 1,09/23/2022,01:00:00,James Bartlett,Research Methods 1 (PGT Conv),"Apryl, Julie-Ann",241020@university.ac.uk,1,00:00:30,00:00:30,1,0,0,10/15/2022
28dcfb20-a198-438b-8dbe-1b5725514231,RM1 Lecture 1,09/23/2022,01:00:00,James Bartlett,Research Methods 1 (PGT Conv),"Aksha, Alanha",276027@university.ac.uk,8,00:27:00,00:03:22,8,0,0,10/21/2022
28dcfb20-a198-438b-8dbe-1b5725514231,RM1 Lecture 1,09/23/2022,01:00:00,James Bartlett,Research Methods 1 (PGT Conv),"Kezia, Rhianne",268869@university.ac.uk,1,00:01:00,00:01:00,1,0,0,09/28/2022
28dcfb20-a198-438b-8dbe-1b5725514231,RM1 Lecture 1,09/23/2022,01:00:00,James Bartlett,Research Methods 1 (PGT Conv),"Khiana, Zand",229366@university.ac.uk,1,00:01:30,00:01:30,1,0,0,09/27/2022
28dcfb20-a198-438b-8dbe-1b5725514231,RM1 Lecture 1,09/23/2022,01:00:00,James Bartlett,Research Methods 1 (PGT Conv),"Efa, Oliver",275822@university.ac.uk,1,00:01:00,00:01:00,1,0,0,09/30/2022
28dcfb20-a198-438b-8dbe-1b5725514231,RM1 Lecture 1,09/23/2022,01:00:00,James Bartlett,Research Methods 1 (PGT Conv),"Martins, Jenson",206483@university.ac.uk,1,00:02:30,00:02:30,1,0,0,09/26/2022
28dcfb20-a198-438b-8dbe-1b5725514231,RM1 Lecture 1,09/23/2022,01:00:00,James Bartlett,Research Methods 1 (PGT Conv),"Walid, Holly-Rose",225025@university.ac.uk,1,00:02:00,00:02:00,1,0,0,10/19/2022
28dcfb20-a198-438b-8dbe-1b5725514231,RM1 Lecture 1,09/23/2022,01:00:00,James Bartlett,Research Methods 1 (PGT Conv),"Lolita, Harriette",278398@university.ac.uk,1,00:01:30,00:01:30,1,0,0,09/28/2022
28dcfb20-a198-438b-8dbe-1b5725514231,RM1 Lecture 1,09/23/2022,01:00:00,James Bartlett,Research Methods 1 (PGT Conv),"Dillion, Remany",230840@university.ac.uk,1,00:00:30,00:00:30,1,0,0,09/26/2022
28dcfb20-a198-438b-8dbe-1b5725514231,RM1 Lecture 1,09/23/2022,01:00:00,James Bartlett,Research Methods 1 (PGT Conv),"Maeva, Aled",228294@university.ac.uk,1,00:02:30,00:02:30,1,0,0,09/26/2022
28dcfb20-a198-438b-8dbe-1b5725514231,RM1 Lecture 1,09/23/2022,01:00:00,James Bartlett,Research Methods 1 (PGT Conv),"Soumaya, Jennie-Lee",250771@university.ac.uk,2,00:02:30,00:01:15,2,0,0,10/21/2022
28dcfb20-a198-438b-8dbe-1b5725514231,RM1 Lecture 1,09/23/2022,01:00:00,James Bartlett,Research Methods 1 (PGT Conv),"Kruz, Habiba",279475@university.ac.uk,3,00:31:30,00:10:30,3,0,0,09/27/2022
28dcfb20-a198-438b-8dbe-1b5725514231,RM1 Lecture 1,09/23/2022,01:00:00,James Bartlett,Research Methods 1 (PGT Conv),"Brooklyn, Maisie",294967@university.ac.uk,1,00:00:30,00:00:30,1,0,0,09/25/2022
28dcfb20-a198-438b-8dbe-1b5725514231,RM1 Lecture 1,09/23/2022,01:00:00,James Bartlett,Research Methods 1 (PGT Conv),"Finbarr, Alia",271143@university.ac.uk,1,00:01:30,00:01:30,1,0,0,09/30/2022
28dcfb20-a198-438b-8dbe-1b5725514231,RM1 Lecture 1,09/23/2022,01:00:00,James Bartlett,Research Methods 1 (PGT Conv),"Kaira, Teighan-Leigh",203777@university.ac.uk,1,00:00:30,00:00:30,1,0,0,10/03/2022
28dcfb20-a198-438b-8dbe-1b5725514231,RM1 Lecture 1,09/23/2022,01:00:00,James Bartlett,Research Methods 1 (PGT Conv),"Renee, Deryck",213374@university.ac.uk,2,00:02:30,00:01:15,2,0,0,11/12/2022
28dcfb20-a198-438b-8dbe-1b5725514231,RM1 Lecture 1,09/23/2022,01:00:00,James Bartlett,Research Methods 1 (PGT Conv),"Betsy-Lou, Aimal",283962@university.ac.uk,1,00:02:00,00:02:00,1,0,0,09/27/2022
28dcfb20-a198-438b-8dbe-1b5725514231,RM1 Lecture 1,09/23/2022,01:00:00,James Bartlett,Research Methods 1 (PGT Conv),"Loui, Lorinda",238132@university.ac.uk,1,00:22:30,00:22:30,1,0,0,09/25/2022
28dcfb20-a198-438b-8dbe-1b5725514231,RM1 Lecture 1,09/23/2022,01:00:00,James Bartlett,Research Methods 1 (PGT Conv),"Mika'il, Mubashar",206577@university.ac.uk,5,00:07:30,00:01:30,5,0,0,09/25/2022
28dcfb20-a198-438b-8dbe-1b5725514231,RM1 Lecture 1,09/23/2022,01:00:00,James Bartlett,Research Methods 1 (PGT Conv),"Harvie, Celine",231246@university.ac.uk,1,00:01:30,00:01:30,1,0,0,10/19/2022
28dcfb20-a198-438b-8dbe-1b5725514231,RM1 Lecture 1,09/23/2022,01:00:00,James Bartlett,Research Methods 1 (PGT Conv),"Matej, Ginny",240628@university.ac.uk,1,00:01:00,00:01:00,1,0,0,10/19/2022
