media_id,media_name,create_date,duration,owner_name,course,user_name,email_address,total_views,total_view_time,average_view_time,on_demand_views,live_view_count,downloads,last_viewed
eab752c2-e5c9-4459-bde9-42d33e861a92,Physiological Psychology Week 1 Part 3,01/07/2022,00:15:08,James Bartlett,Physiological Psychology (PSYCH4065/5029) 2022-23,"Ianto, Tasadduq",210396@university.ac.uk,1,00:14:04,00:14:04,1,0,0,01/16/2023
eab752c2-e5c9-4459-bde9-42d33e861a92,Physiological Psychology Week 1 Part 3,01/07/2022,00:15:08,James Bartlett,Physiological Psychology (PSYCH4065/5029) 2022-23,"Alessa, Tamarah",205650@university.ac.uk,1,00:14:06,00:14:06,1,0,0,01/18/2023
eab752c2-e5c9-4459-bde9-42d33e861a92,Physiological Psychology Week 1 Part 3,01/07/2022,00:15:08,James Bartlett,Physiological Psychology (PSYCH4065/5029) 2022-23,"Mary-Ann, Abdussalam",211437@university.ac.uk,1,00:14:22,00:14:22,1,0,0,01/24/2023
eab752c2-e5c9-4459-bde9-42d33e861a92,Physiological Psychology Week 1 Part 3,01/07/2022,00:15:08,James Bartlett,Physiological Psychology (PSYCH4065/5029) 2022-23,"Aderyn, Cahil",298179@university.ac.uk,1,00:13:13,00:13:13,1,0,0,01/15/2023
eab752c2-e5c9-4459-bde9-42d33e861a92,Physiological Psychology Week 1 Part 3,01/07/2022,00:15:08,James Bartlett,Physiological Psychology (PSYCH4065/5029) 2022-23,"Blane, Mitchel",242194@university.ac.uk,1,00:12:18,00:12:18,1,0,0,01/16/2023
eab752c2-e5c9-4459-bde9-42d33e861a92,Physiological Psychology Week 1 Part 3,01/07/2022,00:15:08,James Bartlett,Physiological Psychology (PSYCH4065/5029) 2022-23,"Rosetta, Glenn",260819@university.ac.uk,1,00:14:18,00:14:18,1,0,0,01/17/2023
eab752c2-e5c9-4459-bde9-42d33e861a92,Physiological Psychology Week 1 Part 3,01/07/2022,00:15:08,James Bartlett,Physiological Psychology (PSYCH4065/5029) 2022-23,"Paulina, Iza",215166@university.ac.uk,2,00:07:05,00:03:32,2,0,0,01/12/2023
eab752c2-e5c9-4459-bde9-42d33e861a92,Physiological Psychology Week 1 Part 3,01/07/2022,00:15:08,James Bartlett,Physiological Psychology (PSYCH4065/5029) 2022-23,"Francisco, Lazarus",222250@university.ac.uk,1,00:15:05,00:15:05,1,0,0,01/26/2023
eab752c2-e5c9-4459-bde9-42d33e861a92,Physiological Psychology Week 1 Part 3,01/07/2022,00:15:08,James Bartlett,Physiological Psychology (PSYCH4065/5029) 2022-23,"Yashi, Khawlah",250818@university.ac.uk,2,00:13:47,00:06:53,2,0,0,01/09/2023
eab752c2-e5c9-4459-bde9-42d33e861a92,Physiological Psychology Week 1 Part 3,01/07/2022,00:15:08,James Bartlett,Physiological Psychology (PSYCH4065/5029) 2022-23,"Georgia-Mai, Dyan",254982@university.ac.uk,1,00:12:29,00:12:29,1,0,0,01/10/2023
eab752c2-e5c9-4459-bde9-42d33e861a92,Physiological Psychology Week 1 Part 3,01/07/2022,00:15:08,James Bartlett,Physiological Psychology (PSYCH4065/5029) 2022-23,"Ellie, Conal",238599@university.ac.uk,1,00:05:37,00:05:37,1,0,0,01/09/2023
