media_id,media_name,create_date,duration,owner_name,course,user_name,email_address,total_views,total_view_time,average_view_time,on_demand_views,live_view_count,downloads,last_viewed
d9d6d4d2-eef2-4a95-803d-0d3dd11b2668,Physiological Psychology Week 3 Part 2,01/23/2022,00:14:42,James Bartlett,Physiological Psychology (PSYCH4065/5029) 2022-23,"Ianto, Tasadduq",210396@university.ac.uk,1,00:14:30,00:14:30,1,0,0,01/24/2023
d9d6d4d2-eef2-4a95-803d-0d3dd11b2668,Physiological Psychology Week 3 Part 2,01/23/2022,00:14:42,James Bartlett,Physiological Psychology (PSYCH4065/5029) 2022-23,"Alessa, Tamarah",205650@university.ac.uk,1,00:14:42,00:14:42,1,0,0,01/30/2023
d9d6d4d2-eef2-4a95-803d-0d3dd11b2668,Physiological Psychology Week 3 Part 2,01/23/2022,00:14:42,James Bartlett,Physiological Psychology (PSYCH4065/5029) 2022-23,"Mary-Ann, Abdussalam",211437@university.ac.uk,3,00:14:37,00:04:52,3,0,0,02/01/2023
d9d6d4d2-eef2-4a95-803d-0d3dd11b2668,Physiological Psychology Week 3 Part 2,01/23/2022,00:14:42,James Bartlett,Physiological Psychology (PSYCH4065/5029) 2022-23,"Aderyn, Cahil",298179@university.ac.uk,1,00:14:36,00:14:36,1,0,0,01/25/2023
d9d6d4d2-eef2-4a95-803d-0d3dd11b2668,Physiological Psychology Week 3 Part 2,01/23/2022,00:14:42,James Bartlett,Physiological Psychology (PSYCH4065/5029) 2022-23,"Blane, Mitchel",242194@university.ac.uk,2,00:07:38,00:03:49,2,0,0,01/30/2023
d9d6d4d2-eef2-4a95-803d-0d3dd11b2668,Physiological Psychology Week 3 Part 2,01/23/2022,00:14:42,James Bartlett,Physiological Psychology (PSYCH4065/5029) 2022-23,"Rosetta, Glenn",260819@university.ac.uk,1,00:14:37,00:14:37,1,0,0,01/24/2023
d9d6d4d2-eef2-4a95-803d-0d3dd11b2668,Physiological Psychology Week 3 Part 2,01/23/2022,00:14:42,James Bartlett,Physiological Psychology (PSYCH4065/5029) 2022-23,"Yashi, Khawlah",250818@university.ac.uk,1,00:14:37,00:14:37,1,0,0,01/29/2023
d9d6d4d2-eef2-4a95-803d-0d3dd11b2668,Physiological Psychology Week 3 Part 2,01/23/2022,00:14:42,James Bartlett,Physiological Psychology (PSYCH4065/5029) 2022-23,"Georgia-Mai, Dyan",254982@university.ac.uk,1,00:14:23,00:14:23,1,0,0,01/23/2023
d9d6d4d2-eef2-4a95-803d-0d3dd11b2668,Physiological Psychology Week 3 Part 2,01/23/2022,00:14:42,James Bartlett,Physiological Psychology (PSYCH4065/5029) 2022-23,NA,NA,4,00:15:52,00:03:58,4,0,0,02/02/2023
d9d6d4d2-eef2-4a95-803d-0d3dd11b2668,Physiological Psychology Week 3 Part 2,01/23/2022,00:14:42,James Bartlett,Physiological Psychology (PSYCH4065/5029) 2022-23,"Ellie, Conal",238599@university.ac.uk,1,00:14:06,00:14:06,1,0,0,01/23/2023
d9d6d4d2-eef2-4a95-803d-0d3dd11b2668,Physiological Psychology Week 3 Part 2,01/23/2022,00:14:42,James Bartlett,Physiological Psychology (PSYCH4065/5029) 2022-23,"Mohammud, Siun",200385@university.ac.uk,3,00:16:43,00:05:34,3,0,0,01/30/2023
d9d6d4d2-eef2-4a95-803d-0d3dd11b2668,Physiological Psychology Week 3 Part 2,01/23/2022,00:14:42,James Bartlett,Physiological Psychology (PSYCH4065/5029) 2022-23,"Nazmul, Katie-Rose",255390@university.ac.uk,1,00:14:42,00:14:42,1,0,0,01/31/2023
d9d6d4d2-eef2-4a95-803d-0d3dd11b2668,Physiological Psychology Week 3 Part 2,01/23/2022,00:14:42,James Bartlett,Physiological Psychology (PSYCH4065/5029) 2022-23,"Krisha, Augustyn",273952@university.ac.uk,1,00:14:42,00:14:42,1,0,0,01/25/2023
