media_id,media_name,create_date,duration,owner_name,course,user_name,email_address,total_views,total_view_time,average_view_time,on_demand_views,live_view_count,downloads,last_viewed
85a1f363-f7f1-4c17-86e2-26dd032e3b98,Physiological Psychology Week 2 Part 1,01/13/2022,00:16:34,James Bartlett,Physiological Psychology (PSYCH4065/5029) 2022-23,"Ianto, Tasadduq",210396@university.ac.uk,1,00:15:37,00:15:37,1,0,0,01/17/2023
85a1f363-f7f1-4c17-86e2-26dd032e3b98,Physiological Psychology Week 2 Part 1,01/13/2022,00:16:34,James Bartlett,Physiological Psychology (PSYCH4065/5029) 2022-23,"Alessa, Tamarah",205650@university.ac.uk,1,00:15:18,00:15:18,1,0,0,01/18/2023
85a1f363-f7f1-4c17-86e2-26dd032e3b98,Physiological Psychology Week 2 Part 1,01/13/2022,00:16:34,James Bartlett,Physiological Psychology (PSYCH4065/5029) 2022-23,"Mary-Ann, Abdussalam",211437@university.ac.uk,1,00:16:34,00:16:34,1,0,0,01/24/2023
85a1f363-f7f1-4c17-86e2-26dd032e3b98,Physiological Psychology Week 2 Part 1,01/13/2022,00:16:34,James Bartlett,Physiological Psychology (PSYCH4065/5029) 2022-23,"Aderyn, Cahil",298179@university.ac.uk,1,00:14:04,00:14:04,1,0,0,01/23/2023
85a1f363-f7f1-4c17-86e2-26dd032e3b98,Physiological Psychology Week 2 Part 1,01/13/2022,00:16:34,James Bartlett,Physiological Psychology (PSYCH4065/5029) 2022-23,"Rosetta, Glenn",260819@university.ac.uk,1,00:16:34,00:16:34,1,0,0,01/17/2023
85a1f363-f7f1-4c17-86e2-26dd032e3b98,Physiological Psychology Week 2 Part 1,01/13/2022,00:16:34,James Bartlett,Physiological Psychology (PSYCH4065/5029) 2022-23,"Francisco, Lazarus",222250@university.ac.uk,1,00:16:34,00:16:34,1,0,0,02/06/2023
85a1f363-f7f1-4c17-86e2-26dd032e3b98,Physiological Psychology Week 2 Part 1,01/13/2022,00:16:34,James Bartlett,Physiological Psychology (PSYCH4065/5029) 2022-23,"Yashi, Khawlah",250818@university.ac.uk,1,00:16:34,00:16:34,1,0,0,01/18/2023
85a1f363-f7f1-4c17-86e2-26dd032e3b98,Physiological Psychology Week 2 Part 1,01/13/2022,00:16:34,James Bartlett,Physiological Psychology (PSYCH4065/5029) 2022-23,"Georgia-Mai, Dyan",254982@university.ac.uk,1,00:16:24,00:16:24,1,0,0,01/23/2023
85a1f363-f7f1-4c17-86e2-26dd032e3b98,Physiological Psychology Week 2 Part 1,01/13/2022,00:16:34,James Bartlett,Physiological Psychology (PSYCH4065/5029) 2022-23,"Phoebie, Jollene",247954@university.ac.uk,1,00:00:05,00:00:05,1,0,0,01/13/2023
85a1f363-f7f1-4c17-86e2-26dd032e3b98,Physiological Psychology Week 2 Part 1,01/13/2022,00:16:34,James Bartlett,Physiological Psychology (PSYCH4065/5029) 2022-23,"Ellie, Conal",238599@university.ac.uk,1,00:16:22,00:16:22,1,0,0,01/16/2023
85a1f363-f7f1-4c17-86e2-26dd032e3b98,Physiological Psychology Week 2 Part 1,01/13/2022,00:16:34,James Bartlett,Physiological Psychology (PSYCH4065/5029) 2022-23,"Mohammud, Siun",200385@university.ac.uk,1,00:16:34,00:16:34,1,0,0,01/29/2023
85a1f363-f7f1-4c17-86e2-26dd032e3b98,Physiological Psychology Week 2 Part 1,01/13/2022,00:16:34,James Bartlett,Physiological Psychology (PSYCH4065/5029) 2022-23,"Mubashar, Carole",205930@university.ac.uk,1,00:16:34,00:16:34,1,0,0,01/15/2023
85a1f363-f7f1-4c17-86e2-26dd032e3b98,Physiological Psychology Week 2 Part 1,01/13/2022,00:16:34,James Bartlett,Physiological Psychology (PSYCH4065/5029) 2022-23,"Nazmul, Katie-Rose",255390@university.ac.uk,1,00:16:34,00:16:34,1,0,0,01/17/2023
