media_id,media_name,create_date,duration,owner_name,course,user_name,email_address,total_views,total_view_time,average_view_time,on_demand_views,live_view_count,downloads,last_viewed
1144dce6-6a1e-40e8-acf0-f03db146cd54,Physiological Psychology Week 3 Part 1,01/23/2022,00:14:11,James Bartlett,Physiological Psychology (PSYCH4065/5029) 2022-23,"Ianto, Tasadduq",210396@university.ac.uk,1,00:14:11,00:14:11,1,0,0,01/24/2023
1144dce6-6a1e-40e8-acf0-f03db146cd54,Physiological Psychology Week 3 Part 1,01/23/2022,00:14:11,James Bartlett,Physiological Psychology (PSYCH4065/5029) 2022-23,"Alessa, Tamarah",205650@university.ac.uk,1,00:14:11,00:14:11,1,0,0,01/30/2023
1144dce6-6a1e-40e8-acf0-f03db146cd54,Physiological Psychology Week 3 Part 1,01/23/2022,00:14:11,James Bartlett,Physiological Psychology (PSYCH4065/5029) 2022-23,"Mary-Ann, Abdussalam",211437@university.ac.uk,3,00:15:32,00:05:10,3,0,0,02/01/2023
1144dce6-6a1e-40e8-acf0-f03db146cd54,Physiological Psychology Week 3 Part 1,01/23/2022,00:14:11,James Bartlett,Physiological Psychology (PSYCH4065/5029) 2022-23,"Aderyn, Cahil",298179@university.ac.uk,2,00:14:51,00:07:25,2,0,0,01/25/2023
1144dce6-6a1e-40e8-acf0-f03db146cd54,Physiological Psychology Week 3 Part 1,01/23/2022,00:14:11,James Bartlett,Physiological Psychology (PSYCH4065/5029) 2022-23,"Blane, Mitchel",242194@university.ac.uk,3,00:14:38,00:04:52,3,0,0,01/30/2023
1144dce6-6a1e-40e8-acf0-f03db146cd54,Physiological Psychology Week 3 Part 1,01/23/2022,00:14:11,James Bartlett,Physiological Psychology (PSYCH4065/5029) 2022-23,"Rosetta, Glenn",260819@university.ac.uk,1,00:14:10,00:14:10,1,0,0,01/24/2023
1144dce6-6a1e-40e8-acf0-f03db146cd54,Physiological Psychology Week 3 Part 1,01/23/2022,00:14:11,James Bartlett,Physiological Psychology (PSYCH4065/5029) 2022-23,"Paulina, Iza",215166@university.ac.uk,2,00:05:32,00:02:46,2,0,0,02/15/2023
1144dce6-6a1e-40e8-acf0-f03db146cd54,Physiological Psychology Week 3 Part 1,01/23/2022,00:14:11,James Bartlett,Physiological Psychology (PSYCH4065/5029) 2022-23,"Yashi, Khawlah",250818@university.ac.uk,1,00:14:09,00:14:09,1,0,0,01/29/2023
1144dce6-6a1e-40e8-acf0-f03db146cd54,Physiological Psychology Week 3 Part 1,01/23/2022,00:14:11,James Bartlett,Physiological Psychology (PSYCH4065/5029) 2022-23,"Georgia-Mai, Dyan",254982@university.ac.uk,1,00:14:11,00:14:11,1,0,0,01/23/2023
1144dce6-6a1e-40e8-acf0-f03db146cd54,Physiological Psychology Week 3 Part 1,01/23/2022,00:14:11,James Bartlett,Physiological Psychology (PSYCH4065/5029) 2022-23,NA,NA,2,00:13:40,00:06:50,2,0,0,02/02/2023
1144dce6-6a1e-40e8-acf0-f03db146cd54,Physiological Psychology Week 3 Part 1,01/23/2022,00:14:11,James Bartlett,Physiological Psychology (PSYCH4065/5029) 2022-23,"Ellie, Conal",238599@university.ac.uk,1,00:13:51,00:13:51,1,0,0,01/23/2023
1144dce6-6a1e-40e8-acf0-f03db146cd54,Physiological Psychology Week 3 Part 1,01/23/2022,00:14:11,James Bartlett,Physiological Psychology (PSYCH4065/5029) 2022-23,"Mohammud, Siun",200385@university.ac.uk,1,00:14:03,00:14:03,1,0,0,01/30/2023
