media_id,media_name,create_date,duration,owner_name,course,user_name,email_address,total_views,total_view_time,average_view_time,on_demand_views,live_view_count,downloads,last_viewed
631c9eb6-7828-4e41-9e9e-ae3b261ae741,Physiological Psychology Week 1 Part 1,01/07/2022,00:13:11,James Bartlett,Physiological Psychology (PSYCH4065/5029) 2022-23,"Ianto, Tasadduq",210396@university.ac.uk,1,00:10:55,00:10:55,1,0,0,01/16/2023
631c9eb6-7828-4e41-9e9e-ae3b261ae741,Physiological Psychology Week 1 Part 1,01/07/2022,00:13:11,James Bartlett,Physiological Psychology (PSYCH4065/5029) 2022-23,"Alessa, Tamarah",205650@university.ac.uk,1,00:12:46,00:12:46,1,0,0,01/18/2023
631c9eb6-7828-4e41-9e9e-ae3b261ae741,Physiological Psychology Week 1 Part 1,01/07/2022,00:13:11,James Bartlett,Physiological Psychology (PSYCH4065/5029) 2022-23,"Mary-Ann, Abdussalam",211437@university.ac.uk,1,00:13:09,00:13:09,1,0,0,01/24/2023
631c9eb6-7828-4e41-9e9e-ae3b261ae741,Physiological Psychology Week 1 Part 1,01/07/2022,00:13:11,James Bartlett,Physiological Psychology (PSYCH4065/5029) 2022-23,"Aderyn, Cahil",298179@university.ac.uk,2,00:10:32,00:05:16,2,0,0,01/15/2023
631c9eb6-7828-4e41-9e9e-ae3b261ae741,Physiological Psychology Week 1 Part 1,01/07/2022,00:13:11,James Bartlett,Physiological Psychology (PSYCH4065/5029) 2022-23,"Blane, Mitchel",242194@university.ac.uk,2,00:19:58,00:09:59,2,0,0,01/16/2023
631c9eb6-7828-4e41-9e9e-ae3b261ae741,Physiological Psychology Week 1 Part 1,01/07/2022,00:13:11,James Bartlett,Physiological Psychology (PSYCH4065/5029) 2022-23,"Tayler, Trixi",211421@university.ac.uk,4,00:08:11,00:02:02,4,0,0,02/15/2023
631c9eb6-7828-4e41-9e9e-ae3b261ae741,Physiological Psychology Week 1 Part 1,01/07/2022,00:13:11,James Bartlett,Physiological Psychology (PSYCH4065/5029) 2022-23,"Rosetta, Glenn",260819@university.ac.uk,2,00:12:41,00:06:20,2,0,0,01/17/2023
631c9eb6-7828-4e41-9e9e-ae3b261ae741,Physiological Psychology Week 1 Part 1,01/07/2022,00:13:11,James Bartlett,Physiological Psychology (PSYCH4065/5029) 2022-23,"Paulina, Iza",215166@university.ac.uk,2,00:11:36,00:05:48,2,0,0,01/10/2023
631c9eb6-7828-4e41-9e9e-ae3b261ae741,Physiological Psychology Week 1 Part 1,01/07/2022,00:13:11,James Bartlett,Physiological Psychology (PSYCH4065/5029) 2022-23,"Francisco, Lazarus",222250@university.ac.uk,1,00:12:55,00:12:55,1,0,0,01/26/2023
631c9eb6-7828-4e41-9e9e-ae3b261ae741,Physiological Psychology Week 1 Part 1,01/07/2022,00:13:11,James Bartlett,Physiological Psychology (PSYCH4065/5029) 2022-23,"Yashi, Khawlah",250818@university.ac.uk,1,00:13:11,00:13:11,1,0,0,01/09/2023
631c9eb6-7828-4e41-9e9e-ae3b261ae741,Physiological Psychology Week 1 Part 1,01/07/2022,00:13:11,James Bartlett,Physiological Psychology (PSYCH4065/5029) 2022-23,"Georgia-Mai, Dyan",254982@university.ac.uk,1,00:08:59,00:08:59,1,0,0,01/10/2023
631c9eb6-7828-4e41-9e9e-ae3b261ae741,Physiological Psychology Week 1 Part 1,01/07/2022,00:13:11,James Bartlett,Physiological Psychology (PSYCH4065/5029) 2022-23,"Phoebie, Jollene",247954@university.ac.uk,1,00:00:15,00:00:15,1,0,0,12/09/2022
631c9eb6-7828-4e41-9e9e-ae3b261ae741,Physiological Psychology Week 1 Part 1,01/07/2022,00:13:11,James Bartlett,Physiological Psychology (PSYCH4065/5029) 2022-23,"Ellie, Conal",238599@university.ac.uk,1,00:10:58,00:10:58,1,0,0,01/09/2023
631c9eb6-7828-4e41-9e9e-ae3b261ae741,Physiological Psychology Week 1 Part 1,01/07/2022,00:13:11,James Bartlett,Physiological Psychology (PSYCH4065/5029) 2022-23,"Mohammud, Siun",200385@university.ac.uk,1,00:13:11,00:13:11,1,0,0,01/28/2023
631c9eb6-7828-4e41-9e9e-ae3b261ae741,Physiological Psychology Week 1 Part 1,01/07/2022,00:13:11,James Bartlett,Physiological Psychology (PSYCH4065/5029) 2022-23,"Mubashar, Carole",205930@university.ac.uk,1,00:13:11,00:13:11,1,0,0,01/15/2023
631c9eb6-7828-4e41-9e9e-ae3b261ae741,Physiological Psychology Week 1 Part 1,01/07/2022,00:13:11,James Bartlett,Physiological Psychology (PSYCH4065/5029) 2022-23,"Nazmul, Katie-Rose",255390@university.ac.uk,1,00:12:43,00:12:43,1,0,0,01/12/2023
631c9eb6-7828-4e41-9e9e-ae3b261ae741,Physiological Psychology Week 1 Part 1,01/07/2022,00:13:11,James Bartlett,Physiological Psychology (PSYCH4065/5029) 2022-23,"Krisha, Augustyn",273952@university.ac.uk,1,00:13:11,00:13:11,1,0,0,01/11/2023
631c9eb6-7828-4e41-9e9e-ae3b261ae741,Physiological Psychology Week 1 Part 1,01/07/2022,00:13:11,James Bartlett,Physiological Psychology (PSYCH4065/5029) 2022-23,"Pratik, Koda",274616@university.ac.uk,2,00:12:23,00:06:11,2,0,0,01/10/2023
631c9eb6-7828-4e41-9e9e-ae3b261ae741,Physiological Psychology Week 1 Part 1,01/07/2022,00:13:11,James Bartlett,Physiological Psychology (PSYCH4065/5029) 2022-23,"Letitia, Kade",289813@university.ac.uk,1,00:13:10,00:13:10,1,0,0,01/13/2023
631c9eb6-7828-4e41-9e9e-ae3b261ae741,Physiological Psychology Week 1 Part 1,01/07/2022,00:13:11,James Bartlett,Physiological Psychology (PSYCH4065/5029) 2022-23,"Leone, Sadie",290988@university.ac.uk,1,00:12:57,00:12:57,1,0,0,01/16/2023
631c9eb6-7828-4e41-9e9e-ae3b261ae741,Physiological Psychology Week 1 Part 1,01/07/2022,00:13:11,James Bartlett,Physiological Psychology (PSYCH4065/5029) 2022-23,"Dalia, Alix",299716@university.ac.uk,2,00:22:51,00:11:25,2,0,0,01/25/2023
631c9eb6-7828-4e41-9e9e-ae3b261ae741,Physiological Psychology Week 1 Part 1,01/07/2022,00:13:11,James Bartlett,Physiological Psychology (PSYCH4065/5029) 2022-23,"Kennedi, Sergio",207605@university.ac.uk,2,00:13:07,00:06:33,2,0,0,01/19/2023
